,artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
4000,0.667294596,ARVN9FZ1187FB393F1,Snow Patrol,northern irish,1.0,0.033,0.27881999999999996,0.336,0.27881999999999996,242.05016,0.0,0.8183193590000001,0.0,0.588,37.15735675013362,"Dundee, Scotland",-63.93335786851952,-5.694,1,0.488,15520,Final Straw,ARSPUJF1187B9A14B8,0.771473924,SOZQVTJ12A6701D96B,233.953,0.364,0.060489999999999995,143.03799999999998,indie rock,0.9995410990000001,4.0,0.0,Wow,2003
4001,0.33286717,ARFLHWV1187FB4E77F,Sandy Posey,,0.0,0.011000000000000001,0.84901,0.72,0.43458,165.19791,0.183,0.49551889299999996,0.0,0.6409999999999999,37.15735675013362,"Jasper, AL",-63.93335786851952,-15.15,1,0.578,806430,Born A Woman,ARM5JLS1187FB3615B,0.0,SOKFQSX12AB0188CEE,158.72,0.695,0.22632,149.252,ballad,0.9605925829999999,4.0,0.0,Touch You,1966
4002,0.46548901,ARRBTUP1242077FA75,Taking Dawn,,0.0,0.013999999999999999,0.66913,0.27,0.25409,236.79955,0.0,0.637494392,7.0,0.6559999999999999,37.15735675013362,Not available,-63.93335786851952,-4.361000000000001,0,0.605,704331,Time To Burn SE,ARM7C1Q1187FB471C8,0.44713579600000003,SOCJYJY12AB018A3A3,230.226,0.39799999999999996,0.04605,144.77700000000002,glam metal,0.936389487,4.0,0.0,Black Diamond,2010
4003,0.049034380999999995,AROIHOI122988FEB8E,Mario Rosenstock,,0.0,0.214,0.3302,0.915,0.3302,29.49179,0.0,0.334542784,0.0,0.0,37.15735675013362,Not available,-63.93335786851952,-11.043,1,0.0,49859,Gift Grub 7,AR48TAR1187B98DC55,,SOBHBII12A6D4F9FFA,26.906,0.337,0.3302,126.476,irish,0.941261626,5.0,1.0,HUM,0
4004,0.38866990100000004,ARYQ8281187FB58C34,Royal S,,0.0,0.369,0.8407899999999999,0.0,0.13011,285.98812000000004,0.222,0.49500978799999995,10.0,0.0,47.49852,"Winterthur, Switzerland",8.73299,-6.313,0,0.249,365859,Attitude Identitaire,ARWHCYT11F4C83CD55,,SOJOUBX12AB018A61A,279.638,0.0,0.13011,184.155,roots reggae,1.0,3.0,1.0,Personne Stop (feat. Nixon),0
4005,0.511546184,ARZTSYB1187FB54987,Rainbow,heavy metal,1.0,0.237,0.55958,0.8540000000000001,0.17782,663.24853,0.0,0.700635528,11.0,0.547,37.15735675013362,Not available,-63.93335786851952,-10.177999999999999,0,0.617,16061,On Stage,ARC4L071187B9AC2C0,0.401486711,SOWQVVZ12A58A7B65C,647.5409999999999,0.434,0.17782,162.384,heavy metal,0.999872425,4.0,0.061,Still I'm Sad,1975
4006,0.310298996,ARU2JAB1187FB50C72,David Meece,,0.0,0.017,0.8094100000000001,0.841,0.23053,241.76281,0.113,0.470414614,9.0,0.682,37.15735675013362,Not available,-63.93335786851952,-11.809000000000001,1,0.596,64571,LEARNING TO TRUST,AR5OQRN1187FB57299,0.0,SOGYMWC12A6D4FBAF2,228.22299999999998,0.273,0.08797,104.56,ccm,0.965969042,4.0,0.823,This Time (Learning To Trust Album Version),0
4007,0.411797827,ARS8KBY1187FB4BC7E,Kurupt,,0.0,0.17800000000000002,0.9795200000000001,0.706,0.40237,207.98649,0.0,0.632852017,1.0,0.7070000000000001,39.95227,"Philadelphia, PA",-75.16237,-7.803999999999999,0,0.622,643394,Tha Streetz Iz A Mutha,ARWRRFW1187FB3A525,0.762646815,SORQTDS12AB0186ED3,207.986,0.732,0.11238,103.596,gangster rap,0.999800813,5.0,1.0,Girls All Pause,1999
4008,0.32288249,ARBV8MP1187B9B60B1,Esa Pakarinen,finnish,1.0,0.016,2.90827,1.0,1.90985,200.202,2.781,0.41316586200000005,0.0,0.574,37.15735675013362,Not available,-63.93335786851952,-14.988,0,0.634,327658,Esa Pakarinen,ARA5I7O1187FB3BBF7,,SOOAWZF12AB017BE3B,195.75,0.484,1.90985,125.346,oldies,1.0,4.0,0.0,HengA$?hA$? tok,1990
4009,0.46418640200000005,AR4BDNG1187FB44870,Robert Palmer,uk,1.0,0.037000000000000005,0.19823,1.0,0.19823,299.78077,0.316,0.7555663979999999,2.0,0.5379999999999999,37.15735675013362,"Batley, England",-63.93335786851952,-11.514000000000001,0,0.56,41905,Gold,ARUNKLR1187B9B5DFC,0.7514366170000001,SOFLKHX12A6701C32A,283.655,1.0,0.19823,141.674,blue-eyed soul,0.8279983740000001,4.0,0.41700000000000004,Looking For Clues,1980
