,artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
7000,0.27419777100000003,ARODP5P1187FB40142,Eddie Cano,,0.0,0.084,0.33762,0.938,0.33762,123.66322,0.281,0.359129966,2.0,0.10300000000000001,37.15735675013362,Not available,-63.93335786851952,-26.061999999999998,0,0.35700000000000004,461031,Cano Plays Mancini,ARDPWOR11F50C47715,,SOBBJRO12AB01892B8,111.45,0.324,0.33762,107.023,latin jazz,1.0,4.0,0.0,Blue Satin (Album Version),0
7001,0.0,ARZWBH21187B99ACE1,GA1/4nter Noris,,0.0,0.026000000000000002,0.72818,0.7959999999999999,0.03387,180.92363,0.0,0.059626097,0.0,0.11199999999999999,37.15735675013362,Not available,-63.93335786851952,-10.76,1,0.474,139457,Millennium-Tanzparty,ARIMBOY11E2835C6F1,,SOUTUFC12A8AE4706A,176.39,1.0,0.03387,86.51,beat,1.0,4.0,0.39399999999999996,Bye-Bye - Medley,0
7002,0.383210969,ARIT8YH1187FB43F30,Arthur Brown,uk,1.0,0.044000000000000004,0.87634,0.875,0.35939,422.16444,0.305,0.567461244,5.0,0.523,37.15735675013362,"Whitby, Yorkshire, England",-63.93335786851952,-14.1,0,0.465,15373,The Crazy World Of Arthur Brown,ARIGW9P1187B9910FE,0.636287224,SOGGMZY12A6701FE43,413.69300000000004,0.484,0.35939,114.75399999999999,blues-rock,0.938765807,4.0,0.782,Child Of My Kingdom,1968
7003,0.485682369,ARKAL321187B9AD4BE,The Gathering,,0.0,0.392,1.0540200000000002,0.0,0.50147,215.71873,0.282,0.7803098509999999,0.0,0.7190000000000001,37.15735675013362,Not available,-63.93335786851952,-13.91,1,0.659,734682,Sleepy Buildings - A Semi Acoustic Evening,AR1W9AQ1187B9B97A9,0.0,SOFVHDU12A67ADE7AA,215.71900000000002,0.223,0.13405999999999998,105.93700000000001,trip rock,0.969925435,4.0,0.501,Locked Away,0
7004,0.38049462100000003,ARPGYM11187FB4B1E1,Owsley,,0.0,0.705,0.14845,0.705,0.14845,179.64363,0.08800000000000001,0.508359903,4.0,0.069,35.830729999999996,Tennessee,-85.97874,-4.672,0,0.266,762480,Owsley,ARVSPIO1187FB5343A,0.20371197,SOVBPAE12AB01862BF,169.99900000000002,1.0,0.14845,83.689,power pop,1.0,1.0,1.0,The Homecoming Song (Album Version),1999
7005,0.49576633,ARKCTSM11F4C83C839,Igor Stravinsky;Columbia Symphony Orchestra,,0.0,0.204,1.0464200000000001,0.0,0.48146000000000005,181.26322,7.2620000000000005,0.6332583310000001,1.0,0.065,37.15735675013362,Not available,-63.93335786851952,-30.726,1,0.319,289514,Igor Stravinsky (1882-1971),ARYILVE11F4C83C950,,SOBUUZH12AF72A5BBC,181.263,0.0,0.19898,106.34299999999999,ballet,0.98622251,7.0,0.542,Le Sacre du Printemps (The Rite of Spring)/Part One: The Adoration of the Earth - Introduction,0
7006,0.360350448,AR6TD9K1187B9A207D,Sister Rosetta Tharpe,,0.0,0.9159999999999999,0.16727999999999998,0.9159999999999999,0.16727999999999998,162.40281000000002,0.27,0.553104833,0.0,0.0,35.00459,"Cotton Plant, AR",-91.25019,-15.6,0,0.022000000000000002,191294,Sister Rosetta Tharpe Vol. 2 1942-1944,ARBJQKI11F43A69F50,0.0,SOATHRP12A8C13407D,153.641,0.609,0.16727999999999998,181.861,religious music,0.929663575,1.0,0.0,What He Done For Me,2002
7007,0.5244494710000001,ARX2DLI1187FB4DD03,The Presets,rock and indie,1.0,0.858,0.9439,0.858,0.9439,243.9571,0.419,0.023504192,0.0,0.773,37.15735675013362,"Sydney, Australia",-63.93335786851952,-6.13,1,0.534,69889,Truth & Lies,ARHRIPD1187FB4FBED,0.594854168,SOIQNWY12A67AD87D3,230.87,0.5539999999999999,0.05316,59.496,dance rock,0.999880965,1.0,0.0,Truth And Lies,2006
7008,0.623970266,ARIFGKC1187B9B04D5,Dean Martin,big band,1.0,0.009000000000000001,0.8940100000000001,0.89,0.38671,145.99791000000002,0.33399999999999996,0.708436678,2.0,0.14400000000000002,37.15735675013362,"Steubenville, OH",-63.93335786851952,-14.103,1,0.29,539879,Once In A While,AR285HD1187B9A517F,,SORFQYM12A58A7CEAF,136.446,0.503,0.04767,120.458,vocal,0.80351834,4.0,0.0,That Old Gang Of Mine,2002
7009,0.404157671,ART1R9I1187B9B3324,Margaret Becker,,0.0,0.336,0.95239,0.47700000000000004,0.57843,268.87791,2.287,0.541917737,0.0,0.31,37.15735675013362,Not available,-63.93335786851952,-14.498,1,0.483,484175,Steps of Faith 1987-1991,AREVQ7D1187FB4371B,0.565451012,SOWJFHF12AF72A7603,250.584,0.11,0.57843,162.296,ccm,0.992023155,4.0,0.159,Just Come In,0
