,artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
1000,0.459189195,ARTWPGO1187FB52DC3,Elephant Man,hip hop rnb and dance hall,1.0,0.18100000000000002,0.9906,0.304,0.53882,128.80934,0.0,0.747815369,9.0,0.26,37.15735675013362,"Kingston, Jamaica",-63.93335786851952,-7.2860000000000005,0,0.243,74571,Riddim Driven: Power Cuts,ARKBYFV1187B9B07FD,0.239629098,SOLMCUV12A6BD54773,126.595,0.5329999999999999,0.30846999999999997,125.618,dancehall,1.0,4.0,1.0,Loud And Clear,0
1001,0.373011673,ARLZ6BF1187FB3DD6A,Alain Souchon,french,2.0,0.757,1.17018,0.42700000000000005,0.5193800000000001,217.02485,0.0,0.638472268,11.0,0.41100000000000003,37.15735675013362,"Casablanca, Morocco",-63.93335786851952,-13.578,0,0.5379999999999999,45282,C'est DA(c)jA  Aa / Nickel,ARW63KF1187B98AC48,0.21204540600000002,SOFFRFP12A6D4FA748,217.025,0.386,0.29606,89.16799999999999,chanson,1.0,4.0,0.21600000000000003,J'veux Du Cuir (Live),0
1002,0.471493227,ARO5P0H1187FB5BAD7,Pepper,,0.0,0.2,0.19108,0.615,0.19108,204.5122,0.0,0.765141418,9.0,0.517,37.15735675013362,"Kona, HI",-63.93335786851952,-5.2860000000000005,0,0.525,667208,Pink Crustaceans and  Good Vibrations,AR5BX3Y1187FB39E93,0.540786009,SOTOHAH12AAF3B51FC,202.176,0.615,0.19108,220.104,reggae,1.0,3.0,1.0,Freeze,2008
1003,0.30418425600000004,ARIJ7MR1187B9B484E,Peggy Zina,greek,1.0,0.059000000000000004,1.0889,1.0,0.18449000000000002,217.33832,0.363,0.324677431,8.0,0.397,37.15735675013362,Not available,-63.93335786851952,-8.301,1,0.33399999999999996,210431,Trexe,AR1MIFY1187FB4F861,,SOPRVWD12A8C13A711,208.27700000000002,0.565,0.18449000000000002,131.991,modern laika,1.0,4.0,0.08900000000000001,Alli Mia Fora,0
1004,0.38420293899999997,AR2D6TV1187B9B2FBF,FIR,,0.0,0.10300000000000001,0.09522,0.0,0.09522,206.57587,0.0,0.539401205,11.0,0.546,37.15735675013362,Not available,-63.93335786851952,-14.44,0,0.7509999999999999,105753,F.I.R.,AR731N21187FB44A38,0.0,SOHSEBB12A8C139D2A,191.199,0.374,0.09522,122.041,,0.0,3.0,0.6559999999999999,Lydia [Piano Version],0
1005,0.334002498,AREDTTS1187FB5357E,Eric Champion,,0.0,0.47,1.896,0.322,1.43353,327.49669,2.4730000000000003,0.44110768,2.0,0.536,37.15735675013362,Not available,-63.93335786851952,-10.42,1,0.375,532168,Vibe Central - The Essential Remixes,ARCQGTE1187B98F814,,SONWUYB12AB017FDC5,305.33099999999996,0.08900000000000001,1.19982,122.421,ccm,1.0,4.0,0.0,Dress Me Up,1996
1006,0.285942679,AR58SW81187B992CA0,Zeltinger Band,,0.0,0.055,0.70716,0.767,0.28415,222.24934,0.24100000000000002,0.37201088,1.0,0.5710000000000001,37.15735675013362,Not available,-63.93335786851952,-7.768,1,0.494,669695,Rares fA1/4r Bares 2004,ARXZUJB1187B9AEADA,0.0,SOSFHGJ12AB01857C0,206.59400000000002,0.562,0.06941,140.264,german pop,0.8466225390000001,4.0,0.161,Wo bleibt die Mark?,0
1007,0.48818139,ARXJJSN1187B98CB37,Bebe Winans,rnb,1.0,0.18600000000000003,0.22426999999999997,0.0,0.22426999999999997,278.22975,0.0,0.600195393,1.0,0.0,37.15735675013362,"Detroit, MI",-63.93335786851952,-10.485999999999999,1,0.29600000000000004,25180,Live Up  & Close,AR2O3B51187B98CD94,0.304169503,SOZOOYV12A6D4F445F,265.282,0.325,0.22426999999999997,161.405,ccm,1.0,4.0,0.6920000000000001,Love Thing,2002
1008,0.406508249,ARMR44C1187FB433D2,Penguin CafA(c) Orchestra,uk,1.0,0.414,5.23939,0.414,5.23939,270.78485,8.789,0.635087811,2.0,0.649,37.15735675013362,Not available,-63.93335786851952,-9.057,1,0.68,27371,A Brief History,AR1104Y1187FB43EE8,0.270775999,SOPEKCH12A6D4F66B3,270.785,0.054000000000000006,5.23939,128.298,chamber jazz,1.0,1.0,0.0,Bean Fields (Live) (2001 Digital Remaster),2001
1009,0.201307558,ARJKZOP11F50C51177,Colombiafrica - The Mystic Orchestra,,0.0,0.153,0.69897,0.546,0.05235,318.79791,0.0,0.494643265,1.0,0.043,37.15735675013362,Not available,-63.93335786851952,-7.997999999999999,1,0.059000000000000004,553870,Voodoo Love Inna Champeta Land,ARNLOX91187B990BFC,0.19968275300000002,SOKGTMG12AB0180460,303.642,0.254,0.05235,186.12099999999998,soukous,1.0,5.0,0.0,Sambangole / Tres Golpes Na' Mas,2007
1010,0.5769038160000001,ARE8GLF1187FB52532,Red Hot Chili Peppers,alternative rock,3.0,0.040999999999999995,0.99277,0.727,0.47844,265.63873,0.0,0.8339679720000001,2.0,0.41700000000000004,37.15735675013362,Not available,-63.93335786851952,-10.557,1,0.446,30962,Blood Sugar Sex Magik,ARCE0H01187B9AF741,0.7064300720000001,SOBANAT12A6D4F7501,260.139,0.565,0.09237000000000001,116.28200000000001,rap rock,0.9360984309999999,4.0,0.7879999999999999,Naked In The Rain (Album Version),1991
1011,0.0,ARA2CR31187FB36A39,The Kitchen,,0.0,0.11900000000000001,1.14255,0.38299999999999995,0.2993,213.10648999999998,0.0,0.47525933200000003,0.0,0.655,49.38426,CANADA - Ontario,-84.75627,-6.025,1,0.535,601584,Foreign Objects,ARQO1WZ1187FB55FCD,,SOLVAIC12AC90716B8,207.424,0.5720000000000001,0.2993,142.911,broken beat,0.894118915,4.0,0.76,Who Are You?,0
1012,0.335677609,AR1DC0611A348EFB30,Statues,,0.0,0.508,0.91943,0.789,0.22534,155.6371,0.35700000000000004,0.5285279589999999,1.0,0.0,46.49,"Sudbury, Ontario - Canada",-80.99001,-6.617999999999999,0,0.0,443355,Aux,ARLCELM1187FB4BEF3,0.0,SOLDRTU12AB01838B9,148.70600000000002,0.647,0.051820000000000005,173.357,power pop,0.993707813,4.0,0.0,There Are Things I Think You Should Know,0
1013,0.486783025,ARBHBE91187B9A1F58,Jonny Lang,,0.0,0.086,0.67113,0.541,0.22921999999999998,208.32608000000002,0.198,0.698969925,2.0,0.5770000000000001,37.15735675013362,"Fargo, ND",-63.93335786851952,-6.067,1,0.596,46549,Long Time Coming,AR5OH1V1187FB574C3,0.603030145,SOZCURA12AF72A17B1,197.671,0.996,0.22921999999999998,136.93200000000002,blues-rock,0.9412071590000001,4.0,0.33299999999999996,The One I Got,2003
1014,0.5153253010000001,ARMB95F1187B9B5B93,Cam'Ron / JR Writer,hip hop rnb and dance hall,1.0,0.121,0.6429199999999999,0.607,0.6429199999999999,208.92689,0.0,0.858270678,9.0,0.0,40.8079,"Harlem, NY",-73.9454,-6.61,1,0.12,93013,Purple Haze,ARZXTEY1187B9997A7,0.505487343,SOPFWNZ12A8C13B9C6,203.697,0.736,0.33152,115.139,hip hop,0.999845667,5.0,1.0,Shake,2004
1015,0.413070411,ARMY5XE1187FB38AF3,Novembre,,0.0,0.466,0.35412,0.29600000000000004,0.35412,295.23546,0.0,0.649602604,4.0,0.107,37.15735675013362,Not available,-63.93335786851952,-6.162999999999999,1,0.32899999999999996,146146,The Blue,ARXKXQ31187FB510DF,,SOWKINI12A8C135E39,274.187,0.698,0.1137,124.07799999999999,doom metal,0.9791556370000001,3.0,0.569,Triesteitaliana,2007
1016,0.43870167,AR32JLC1187B9946AF,X-Raided,,0.0,0.0,2.73192,0.0,1.99468,242.59873,0.0,0.624573379,4.0,0.165,37.15735675013362,Not available,-63.93335786851952,-6.83,0,0.191,646749,The Unforgiven_ V.2: Assisted Suicide,ARTWSZX1187B9AEA22,0.0,SOELUMB12AB01819CE,229.611,0.008,1.99468,161.976,gangster rap,0.996944002,4.0,0.032,Thug Queen,0
1017,0.38322902600000003,AR5TQ1T1187FB59492,Cornell Campbell,,0.0,0.032,1.25063,0.922,0.41326999999999997,215.01342000000002,0.165,0.5870237389999999,1.0,0.672,18.11526,Jamaica,-77.27348,-15.075999999999999,1,0.451,14979,Tell The People,ARIRD6J1187FB5A98C,,SOXYGNC12A67021C29,202.391,0.311,0.20686999999999997,140.048,roots reggae,0.9617821679999999,4.0,0.0,Give Your Love To Me,0
1018,0.374530029,ARIRBO11187FB4B219,Donna The Buffalo,folk,1.0,0.039,0.65035,0.483,0.25905,281.93914,0.0,0.575532412,9.0,0.606,37.15735675013362,Not available,-63.93335786851952,-6.199,1,0.48700000000000004,470035,Live From The American Ballroom,ARWTFGY1187B992CBA,0.460484845,SOYNMIH12AB0181C0A,279.133,0.617,0.25905,151.493,zydeco,1.0,4.0,0.062,Tides Of Time,1999
1019,0.51346329,ARYKCQI1187FB3B18F,Tesla,,0.0,0.009000000000000001,1.07313,0.28,0.46545,228.98892999999998,0.0,0.7071997640000001,7.0,0.002,37.15735675013362,Not available,-63.93335786851952,-3.2569999999999997,0,0.276,772708,Alive In Europe!,ARO353H1187B9A43E9,,SOIDTWY12AB018CDB4,228.989,0.028999999999999998,0.20009000000000002,88.12700000000001,hard rock,1.0,4.0,0.032,So What!,2008
1020,0.0,AR5MSL51187FB52E11,AI-TIEM,,0.0,0.018000000000000002,1.46022,0.0,0.76161,200.48934,0.0,0.065327328,2.0,0.551,37.15735675013362,Not available,-63.93335786851952,-10.62,1,0.48200000000000004,63580,Wenn hier einer schieAt_ dann bin ich das,ART2S3N1187FB380B0,,SOUOHOA12A6D4FBCE0,196.627,0.634,0.76161,172.02,jungle music,0.900830708,4.0,0.551,Kleina Wixa,1993
