,artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,terms_freq,time_signature,time_signature_confidence,title,year
9000,0.131537346,ARMAPSZ11F50C48146,Hollowtip,,0.0,0.225,0.72487,0.45399999999999996,0.34399,265.82159,0.0,0.40586103799999995,1.0,0.47200000000000003,40.994709,Pennsylvania,-77.604538,-7.284,1,0.18899999999999997,603530,Flawless 2,ARBEJMM1264D1300D4,,SOWDYRS12AC3DF83E2,265.822,0.375,0.15833,174.984,gangster rap,1.0,4.0,0.826,Superstar (feat. J-Noxx),0
9001,0.29607618399999996,ARPJQLM1269FCCFBFF,Pete Bamboo,,0.0,0.048,0.54689,0.0,0.54689,290.37669,0.0,0.42573508299999996,9.0,0.389,37.15735675013362,Not available,-63.93335786851952,-4.502,0,0.23399999999999999,822324,Fasten Your Seat Belt,AR0IXNH1187B9B24DC,0.0,SODFEVS12AB018C60A,287.678,0.648,0.35464,156.078,ska punk,0.9944548790000001,4.0,0.0,Baila CariA+-o,0
9002,0.5079658020000001,ARYO9BU1187B9ADA88,Porcupine Tree,progressive rock,4.0,0.05,0.36976,0.88,0.36976,441.88689000000005,0.0,0.830252262,7.0,0.705,37.15735675013362,Not available,-63.93335786851952,-5.94,1,0.532,124129,In Absentia,ARRJTPR11F4C8473CF,0.863477374,SOCXOJF12A6D4FCD91,420.51300000000003,0.531,0.18051,154.24,experimental rock,1.0,3.0,0.909,Strip The Soul (album version),2002
9003,0.397594324,ARC6J781187B98F02B,Tania Maria,,0.0,0.013000000000000001,0.95554,1.0,0.47472,233.7171,0.43799999999999994,0.606885311,0.0,0.621,37.15735675013362,Not available,-63.93335786851952,-10.503,0,0.575,443153,Electronic Summer In Corsica - Volume1,ARNARI81187FB3C9A7,,SOQSDOW12AB017CF41,228.984,1.0,0.47472,124.021,latin jazz,1.0,4.0,0.977,Sangria (Nomadbrothers Remix feat. Rio),0
9004,0.407539019,AR2VROU1187FB532D7,The Token,,0.0,0.001,0.78057,1.0,0.26536,128.1824,0.496,0.604282094,10.0,0.695,40.65507,"Brooklyn, NY",-73.94888,-6.515,1,0.66,759049,Doo-Wop Forever,ARJ7D2E1187FB55998,0.237578097,SOMJGXB12AB0184386,128.18200000000002,0.8740000000000001,0.26536,124.28299999999999,doo-wop,0.9405413309999999,4.0,0.408,Come Dance With Me,1994
9005,0.0,AR6Q6PN1187B9A01E1,The Party Group,,0.0,0.034,0.027639999999999998,0.499,0.027639999999999998,255.4771,0.456,0.188667695,0.0,0.813,37.15735675013362,Not available,-63.93335786851952,-17.608,1,0.657,92057,Party Fiesta_ Vol. 6,ARXL8041187FB434A4,,SOTWPCU12A8C138514,250.34599999999998,0.9420000000000001,0.027639999999999998,86.666,hip house,0.880975594,5.0,0.61,Te Quiero Mas,0
9006,0.453850265,ARSQDUN1187B98D7D7,EPMD,hip hop,1.0,0.018000000000000002,0.39341,0.207,0.39341,291.16036,0.0,0.6982916240000001,9.0,0.193,37.15735675013362,allentown Pennsylvania USA,-63.93335786851952,-3.3489999999999998,1,0.226,564388,Def Jam 25_ Vol 16 - Lifer's Picks: 298 to 160 to 825,ARM2EJV1187B98EA13,,SOWACWC12AB01876FA,283.103,0.355,0.21595999999999999,180.46900000000002,hip hop,1.0,4.0,0.82,Head Banger,1992
9007,0.412115554,ARQ3VBJ1187FB3FE55,Dario Marianelli,italian,1.0,0.115,2.5441599999999998,0.14,1.1654799999999998,192.86158999999998,4.47,0.6134649320000001,1.0,0.418,37.15735675013362,Not available,-63.93335786851952,-17.27,1,0.45799999999999996,539442,The Soloist,ARU52PB1187FB58E46,,SOWXUDU12AF72A1001,192.862,0.14,1.1654799999999998,90.845,symphony,0.8334413509999999,5.0,0.282,The Lord's Prayer,2009
9008,0.49705095899999996,ARLR9U31187B9A71AD,Iggy And The Stooges,classic pop and rock,1.0,0.055999999999999994,0.39097,0.903,0.03135,347.53261000000003,0.16,0.7326033940000001,9.0,0.415,42.328070000000004,"Ann Arbor, MI",-83.7336,-8.502,0,0.541,685503,Metallic K.O.,ARE8GLF1187FB52532,,SOUTNUJ12AC46861D4,347.533,0.535,0.03135,165.81,experimental rock,0.840760794,4.0,0.565,Raw Power,1996
9009,0.446459238,AR60C3O1187FB46737,Kurtis Blow,,0.0,0.022000000000000002,0.73854,1.0,0.18185,220.83872999999997,0.3,0.605115789,7.0,0.613,37.15735675013362,"Harlem, New York, NY",-63.93335786851952,-12.637,1,0.539,47192,The Best Of Kurtis Blow,AROCAZH1187FB4A092,,SOUWJGL12AF72A4ED8,207.55700000000002,0.253,0.04198,107.37299999999999,pop rap,0.8872356109999999,4.0,0.113,I'm Chillin,1990
9010,0.300518711,ARGCEOR1187B9A4E7D,Eric Demarsan,,0.0,0.078,1.14019,0.429,0.39075,107.7024,0.0,0.39173037899999996,7.0,0.483,37.15735675013362,Not available,-63.93335786851952,-18.352,0,0.424,494850,Le SamouraA- / Les Aventuriers,ARWNRBH1187B9B7E68,,SOFZXDA12AB01800C6,97.199,0.0,0.39075,82.491,smooth jazz,0.973716737,4.0,1.0,La Blessure,0
9011,0.487595648,AR1SQSG1187B9AC782,Kent,,0.0,0.047,0.2047,1.0,0.2047,240.97914,0.374,0.700570065,3.0,0.7509999999999999,37.15735675013362,"Eskilstuna, Sweden",-63.93335786851952,-8.505,1,0.66,304675,Palace & Main,ARQ1FA31187B9A1865,0.519448582,SOMBFCS12A8C13E5AF,230.208,0.37799999999999995,0.2047,143.908,post-grunge,1.0,4.0,0.863,Alla Mot Alla,0
9012,0.419408141,ARHRKTK1187B99E1D5,Jackie Wilson,classic pop and rock,1.0,0.096,5.09135,1.0,0.35079,182.49098,0.195,0.6933279790000001,11.0,0.023,42.33168,"Detroit, MI",-83.04791999999999,-12.007,1,0.289,604354,Reet Petite,ARV03D41187FB413E8,0.33470654899999996,SOLNLFG12AC468806E,175.438,0.151,0.35079,67.56,chicago soul,0.8874254140000001,7.0,0.721,One Moment With You,1993
9013,0.35117021200000004,AR0OTEX1187FB3600D,Los Del Rio,,0.0,0.758,0.66362,0.758,0.66362,202.29179,0.125,0.447725075,7.0,0.27399999999999997,37.15735675013362,Not available,-63.93335786851952,-8.235,1,0.304,336704,Rio De Sevillanas,AR2ERE41187B9B8B19,,SOPXUPT12AB0184A87,198.577,0.903,0.1627,60.025,dance pop,1.0,1.0,0.0,Nuestras Sevillanas 1,0
